"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv0505c",2246.68936857103,0.294328724535361,0.0642421823142194,2.37405302010509e-06,9.70360622914484e-06
"Rv0506",538.376889251866,0.0345625023884517,0.0850857463905612,0.666805777445291,0.740957411818922
"Rv0507",1868.49713579624,-0.0848382482372851,0.0630050977501138,0.167296292435073,0.240193990979886
"Rv0508",140.112587637508,-0.0511384610382839,0.124176371842955,0.646211378966353,0.721499902905443
"Rv0509",8313.16525228103,-0.273258738438076,0.0608187181006379,3.70279056738836e-06,1.4580196125251e-05
"Rv0510",5226.94186173571,-0.387365274803833,0.0580689480865321,9.6515109133674e-12,8.72364975055958e-11
"Rv0511",11953.2992157751,-0.473020033912742,0.0526124812796696,6.81014510627666e-20,1.61213970759895e-18
"Rv0512",3902.94495420619,-0.393374401340174,0.0787679283740175,2.134883308261e-07,1.03289913831557e-06
"Rv0513",2118.37084348672,-0.156282924152876,0.061759894093757,0.00960385256711318,0.019708215510531
"Rv0514",564.227567062351,-0.339248143407624,0.118071973549517,0.00167457889932794,0.00404605120451228
"Rv0515",3558.64082359496,-0.585771668738469,0.0864650881166597,2.41637157935022e-12,2.35537004193035e-11
"Rv0516c",780.092920940182,2.01202909330787,0.11518522095605,1.46911281342622e-69,5.84266165899607e-67
"Rv0517",916.074103709526,0.456517154505896,0.0626966836712337,1.09325206616476e-13,1.29786969168276e-12
"Rv0518",320.59440551663,-0.0325456972589849,0.0906306085753261,0.70300189968418,0.769779337842507
"Rv0519c",859.069421869374,-0.028129368984046,0.106090638529244,0.803098613730871,0.854218557584294
"Rv0520",34.0697221540116,-0.48580153510403,0.350860116380531,0.0239069781265114,0.044491367341664
"Rv0521",9.44184466865062,0.00456411984747797,0.25031934134898,0.970013919999173,0.97962045704335
"Rv0522",1207.44754346095,-0.0599672526672578,0.0590634045046792,0.297496728839702,0.38766202182028
"Rv0523c",139.549743157073,0.717954147192227,0.139530317432433,3.64648969613531e-08,1.98115977070084e-07
"Rv0524",5391.41561255051,-0.237533577030525,0.055834354239928,1.37859542950149e-05,4.97069267735942e-05
"Rv0525",1481.95456552017,-0.326406321012592,0.0854523206538003,6.13043546902744e-05,0.000197735132687122
"Rv0526",1667.77671601712,-0.241696609869841,0.0653818156029333,0.000142148724429789,0.000429252450309243
"Rv0527",2066.93839908673,-0.0727587691646139,0.0822560944869967,0.354584505523662,0.448246210574572
"Rv0528",5895.89541366812,-0.196949297716235,0.061645334551319,0.00101402235443217,0.00256700630399538
"Rv0529",2135.92264776308,-0.0788070177340585,0.0661784413186404,0.219159639330773,0.299518173752057
"Rv0530",3716.68947004837,-0.143443317278144,0.0657090251215974,0.024423370647863,0.0451833530103298
"Rv0530A",0,NA,NA,NA,NA
"Rv0531",252.138725365148,0.0107027643310551,0.10059914926189,0.908350695814424,0.934431121897042
"Rv0532",1141.06535385718,0.369979661249531,0.0711556336888168,7.85560757957978e-08,4.09459388518857e-07
"Rv0533c",870.661506577515,0.306397267135652,0.100011934610586,0.00107428333707338,0.00270235599717952
"Rv0534c",348.911546258189,0.553273581544891,0.0948339474647414,1.22234431209121e-09,8.21159346146411e-09
"Rv0535",212.650100174294,-0.0694037528883963,0.113419820314809,0.504407006774324,0.593323474102776
"Rv0536",504.3840248294,-0.0578186502880662,0.0744867967822969,0.424259937450825,0.516778490426319
"Rv0537c",2869.46262267585,0.269869818060961,0.0525663475460265,1.68596111955332e-07,8.23718350425499e-07
"Rv0538",2937.78054721909,0.203552285285771,0.0690895644503169,0.00239625577806229,0.00560253335059009
"Rv0539",1265.58274627911,-0.206612279985607,0.0693297279430502,0.00201143673941513,0.00476443353940081
"Rv0540",226.329627668919,0.393475738896348,0.109924582227823,0.000120661501201457,0.000369131377137073
"Rv0541c",1677.14806816793,-0.130269700935174,0.0649921122716429,0.0394211416284426,0.068432073442303
"Rv0542c",2619.95688879965,-0.259665979228255,0.0789943369859213,0.00059356548666246,0.00157794782116083
"Rv0543c",764.862561602875,-0.0857568730506149,0.0762898833350869,0.244649719633956,0.328928984105559
"Rv0544c",569.942485345731,-0.232687506967276,0.0746931253556954,0.00119898043412273,0.00299217739930846
"Rv0545c",13499.9209258143,-0.0729588615854232,0.056669301018481,0.195100463367872,0.272346276874
"Rv0546c",393.185913832977,0.53934178072551,0.0911796292101626,7.504948165843e-10,5.22717668223426e-09
"Rv0547c",714.768602510348,-0.00189035333668095,0.0703830164888689,0.991554988596957,0.994806808690741
"Rv0548c",1460.3457335931,0.70379381679431,0.0745919680693342,6.0955360732789e-22,1.76948517981242e-20
"Rv0549c",211.681964034799,-0.374040864232808,0.137946907390175,0.00237703034819369,0.00556085276162724
"Rv0550c",22.1075899335165,0.210950388692594,0.25889140448224,0.191458504533966,0.268014949852722
"Rv0551c",336.566828073918,-0.140815186351583,0.0829945389504138,0.0754547268153134,0.120757926979679
"Rv0552",600.824192939521,0.0285725466497787,0.0721560679641414,0.687881882998404,0.758023344052272
"Rv0553",249.666257077544,0.0125486950604285,0.110360637574235,0.901258426010211,0.92953961624549
"Rv0554",481.325250203143,0.189553229025581,0.114991199781215,0.0705336391916987,0.114168613376225
"Rv0555",4558.04457788558,-0.0817264867653181,0.0503884427140911,0.100185015028671,0.154732351366611
"Rv0556",665.79087323803,0.0721237809666183,0.0732525274945557,0.307917621471848,0.398629030141126
"Rv0557",1292.58566054837,-0.0254303634274908,0.0749492992554258,0.719244446228928,0.784110516077973
"Rv0558",1873.91884493582,0.426411921400497,0.0835404562200429,1.07368901354473e-07,5.45346258859181e-07
"Rv0559c",1450.4125924607,0.0553526369307018,0.0590930316090025,0.335363708562332,0.427481240048844
"Rv0560c",422.344649469014,0.0417171409617516,0.0846259004845645,0.61013095745307,0.689343982326949
"Rv0561c",816.439166716817,-0.15839448276913,0.0918644494836222,0.0670740161761803,0.10914622026705
"Rv0562",2279.19488174167,0.351530312502424,0.0824600842998001,8.80128917955008e-06,3.25606763414611e-05
"Rv0563",2051.50201016836,0.356669491119663,0.0529004755986872,6.3346533103993e-12,5.91383009752535e-11
"Rv0564c",583.985077574746,-0.0200897378486759,0.0754371571969667,0.782031865903841,0.835610083476512
"Rv0565c",462.923832520919,0.440276868271699,0.0943159435834735,9.04680493584472e-07,3.95810156544054e-06
"Rv0566c",151.304257389291,0.584647121307438,0.150576686785263,1.83579066125161e-05,6.46673114242486e-05
"Rv0567",834.399599384069,0.3471294973993,0.0923127061828705,7.34463703118654e-05,0.00023293159069401
"Rv0568",3480.75257876383,-0.50878801641572,0.0649178010789574,1.1191390077561e-15,1.69232541210874e-14
"Rv0569",129.247160725311,-0.344135652080484,0.182799658971354,0.0209085005313296,0.039427741400236
