"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv0192",2672.90145894773,0.495690857050389,0.0628710968334384,1.51697709154568e-15,9.09957449936225e-15
"Rv0192A",418.385834578291,-0.0610889813241918,0.126230111135131,0.610941937399564,0.669624318658018
"Rv0193c",275.283244585336,0.896696385046161,0.0992834612664959,3.03058554665172e-20,2.67836415978531e-19
"Rv0194",432.547704133477,0.353977997497026,0.0862455201757565,2.65760156789965e-05,6.19172901906086e-05
"Rv0195",24.2701500928002,1.46495590771853,0.35005933783149,2.63479665635935e-06,6.90288952723395e-06
"Rv0196",125.381373108648,0.428370177550933,0.149002076529114,0.00202487426965951,0.00367881451367559
"Rv0197",780.399550481579,0.501229528626273,0.0935594338959465,3.5250640521219e-08,1.13057901091039e-07
"Rv0198c",6306.73003039407,-0.240607549437547,0.0837936012359058,0.00324733353515547,0.00573984243080592
"Rv0199",633.312976023813,-0.580390074051187,0.0921813160123437,1.03643190427501e-10,4.18891227977818e-10
"Rv0200",1529.03532596227,-0.52596652192894,0.066356088856698,9.80073699749362e-16,5.95986713135048e-15
"Rv0201c",1207.11816836165,-0.41460759198304,0.0640297814123974,5.43892592654315e-11,2.26498517380755e-10
"Rv0202c",6153.53505528279,-0.813130520516714,0.0453180849386602,1.06564892359866e-72,1.17724604698663e-70
"Rv0203",321.250508421718,-1.19279279737317,0.113830174843335,1.30015831412643e-26,1.77688302930612e-25
"Rv0204c",2177.45555132498,-0.188660547417971,0.0794615456249659,0.0152549040839134,0.0243258835371786
"Rv0205",1020.82059744189,-0.267652009967587,0.0654147087716665,3.59193702940732e-05,8.25730263927913e-05
"Rv0206c",16821.1180465535,-0.0516710623381259,0.0616490149369364,0.378626048769719,0.44525998373087
"Rv0207c",1991.17956353355,0.121219070334245,0.0819695973169206,0.131191121926719,0.173280336068602
"Rv0208c",1193.88493736913,0.182823101435983,0.0960261076141522,0.0511499821342948,0.0739990829203675
"Rv0209",604.344592597319,0.961642321864012,0.103484048320683,2.37370942964664e-21,2.30812772657816e-20
"Rv0210",725.108468060089,1.55313122563528,0.126011535896983,4.82899591403554e-36,1.16393434849208e-34
"Rv0211",4956.08067805036,0.783956375728786,0.118678512742934,4.80657267697242e-12,2.20736022359345e-11
"Rv0212c",602.80946321942,0.783407570048003,0.148091658785215,2.55684152635806e-08,8.2805853015684e-08
"Rv0213c",647.16911307828,0.8809552893487,0.0796135789102219,3.29213910082739e-29,5.30074380728362e-28
"Rv0214",485.076778340509,0.232087402711593,0.0785056312304453,0.0027137520985149,0.004837558088657
