"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3200c",3091.50445814971,0.367913824890593,0.0605360008269645,6.87181982209141e-10,3.8875145707621e-09
"Rv3201c",857.766190746951,0.0524302255017021,0.137206527947367,0.673710588380784,0.734268843516135
"Rv3202c",1096.56307675142,0.115951771923434,0.129953612573231,0.33352045921118,0.406127025806143
"Rv3203",284.74814392775,0.139857260164902,0.102336865361079,0.151210275217304,0.206299576171258
"Rv3204",147.457609006162,0.0752794648622683,0.124556670334268,0.524491876038615,0.597166959921435
"Rv3205c",3083.93632697083,0.0030204237525315,0.0597034843415479,0.973740989366423,0.980893595418
"Rv3206c",2424.92550432092,0.474224138840058,0.0754195699519441,1.16979400284803e-10,7.11356383689087e-10
"Rv3207c",3453.98294402956,0.330741383257953,0.0876671771349119,9.11566978059899e-05,0.000243963786793016
"Rv3208",1011.64607446432,-0.056619434680347,0.0722611225054783,0.42396669232883,0.498113895241287
"Rv3208A",282.202862684491,-0.328945958678527,0.139760224175285,0.00976360818075547,0.0179435627240594
"Rv3209",1931.89576673737,-0.673083443312194,0.126472634276503,1.96420057264337e-08,9.26645987829498e-08
"Rv3210c",924.049114809627,-0.479893548969388,0.0837984646597304,3.294200934508e-09,1.71704287241655e-08
"Rv3211",13145.1922539055,-0.294870656023276,0.0783910415736539,0.000104019950199242,0.000274146681207676
"Rv3212",7307.94339390577,-0.31481433508445,0.0675454083576927,1.75993178616921e-06,6.23263465146478e-06
"Rv3213c",1865.46639457515,-0.32055252015784,0.0707054505204971,3.22513337199233e-06,1.10097471419858e-05
"Rv3214",548.111240514046,0.116163685967836,0.0829835829408736,0.148541782094993,0.203076888068679
"Rv3215",907.255119883538,-0.121291127104788,0.0702967591786552,0.080004426465859,0.119033896017479
"Rv3216",365.846836750551,0.112611790768484,0.0922378882992864,0.204234072871095,0.265959039884854
"Rv3217c",549.852137659948,-0.0249465007672269,0.101388784860037,0.797796647335706,0.842271639621476
"Rv3218",481.469770932559,-0.199613481405906,0.0855860407744636,0.0155574324244137,0.0275230910818031
"Rv3219",2452.93562651567,0.45317075761806,0.0855452916211898,4.48738398226015e-08,2.00295466862498e-07
"Rv3220c",3458.21604481841,0.0490073528389131,0.0689937066103982,0.475355875848356,0.548604271111118
"Rv3221A",770.658926415881,-0.0984045124667025,0.0738318535138989,0.171597024782704,0.230739550981237
"Rv3221c",106.860558474286,0.249954650534053,0.184204854243157,0.112875398726456,0.160840365723797
"Rv3222c",1702.07022075564,0.119680937167886,0.0636286569656962,0.0539739369152103,0.0841122049811094
"Rv3223c",1271.29454094438,0.588491375533485,0.0829518368707052,3.50468725854961e-13,2.84451861780649e-12
"Rv3224",4216.27055395262,-0.509740020582667,0.0651103011112206,1.56805770310246e-15,1.60725914568002e-14
"Rv3224A",0.131336427521506,-0.0108824685751117,0.337307922311756,0.84045543124251,0.874997709437555
"Rv3224B",95.625964482788,-0.223110173684265,0.153960772843231,0.0997766834960608,0.143991698356456
"Rv3225c",1470.59288344109,0.644404318477915,0.0688414538692764,1.81955171121242e-21,3.17384085767184e-20
"Rv3226c",443.72439057987,0.776511658474306,0.0917023683093936,4.33062419466983e-18,5.64684997449242e-17
"Rv3227",945.903975842766,0.014154468635464,0.0905097887146422,0.864875277273616,0.894334107570767
"Rv3228",764.437920904572,-0.83618070804264,0.105486503389848,3.04023753443663e-16,3.32171007539958e-15
"Rv3229c",9049.82863056424,-3.03295534445974,0.336747804382379,1.07404344360503e-20,1.72934039482478e-19
"Rv3230c",1843.51154781959,-1.81061767174984,0.15171344654881,4.21832046080725e-34,1.74752713256567e-32
