"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv2236c",434.652017359168,-0.147270501873148,0.0873327361061032,0.067595989732823,0.127425034410334
"Rv2237",579.645056316448,0.098157609468494,0.103591291056105,0.294890786643299,0.418334901703655
"Rv2237A",175.41068694264,0.205929466046307,0.121660470900408,0.0494306491660035,0.0987371631005505
"Rv2238c",744.475664936723,0.0353678182685741,0.0729721974441189,0.610262375964755,0.714955574293317
"Rv2239c",1071.75940445815,0.0495697217903011,0.0870116030509049,0.539209515074898,0.652796420533598
"Rv2240c",1176.70621481148,0.185885178046679,0.0677022843974424,0.00400079063051529,0.0112525773250066
"Rv2241",10267.148552832,-0.0339712808102784,0.0536354445202561,0.54224207333253,0.655270958870699
"Rv2242",1299.389203365,-0.228028363178026,0.093203942754479,0.00728227202067435,0.0191165649017966
"Rv2243",7375.46215120668,-1.23643647428354,0.132605879922756,7.81977590685149e-22,3.53400554335777e-20
"Rv2244",6725.42811610706,-0.9048674945349,0.130012291899847,1.32512004387018e-13,2.60891208637214e-12
"Rv2245",28212.9686684834,-0.85916838851124,0.120272110927864,1.62404222986682e-14,3.54879997152766e-13
"Rv2246",18578.2419655485,-0.865838282359279,0.104520429340603,1.0047467779152e-17,2.98199845952891e-16
"Rv2247",20766.2673013951,-0.855033614174482,0.0915932734013395,6.70764845270683e-22,3.10189742981571e-20
"Rv2248",1194.31060434372,-0.790629034477852,0.0913979984923761,4.7304029665065e-19,1.65024671910494e-17
"Rv2249c",515.339431567641,-0.512092903964094,0.0923676469927303,4.77131287286282e-09,5.04667853600411e-08
"Rv2250A",137.360759455099,0.455865045931882,0.159888442819727,0.000767666281469551,0.00264788274189454
"Rv2250c",74.3860470360219,-0.0343279402741924,0.142251633408312,0.749507585129991,0.825246862143404
"Rv2251",544.668564041052,0.816318071746427,0.0894892276565082,5.99221758532107e-21,2.59033144965456e-19
"Rv2252",260.665403702395,0.933425150063581,0.116240270798241,8.47094383799197e-17,2.24592957624627e-15
